fecha,provincia,consumo_total,temperatura_media
2023-04-22,CUENCA,24511.0,13.266666666666666
2023-04-22,GIPUZKOA,34001.0,13.8
2023-04-22,GIRONA,38810.0,15.857142857142858
2023-04-22,GRANADA,21632.0,15.453846153846154
2023-04-22,GUADALAJARA,17211.0,12.2875
2023-04-22,HUELVA,21955.0,18.06923076923077
2023-04-22,HUESCA,67003.0,11.06
2023-04-22,ILLES BALEARS,73703.0,16.63243243243243
2023-04-22,JAEN,26197.0,16.724999999999998
2023-04-22,LA RIOJA,16528.0,13.925
2023-04-22,LAS PALMAS,71301.0,18.83529411764706
2023-04-22,LEON,21375.0,9.938461538461537
2023-04-22,LLEIDA,52076.0,11.5
2023-04-22,LUGO,21084.0,11.663636363636364
2023-04-22,MADRID,42978.0,13.328571428571427
2023-04-22,MALAGA,48392.0,18.808695652173913
2023-04-22,MELILLA,2883.0,20.2
2023-04-22,MURCIA,54843.0,18.779310344827586
2023-04-22,NAVARRA,40981.0,13.22272727272727
2023-04-22,OURENSE,23084.0,10.433333333333334
2023-04-22,PALENCIA,13568.0,11.057142857142859
2023-04-22,PONTEVEDRA,30724.0,12.950000000000001
2023-04-22,SALAMANCA,26700.0,10.107142857142858
2023-04-22,SANTA CRUZ DE TENERIFE,17821.0,18.2625
2023-04-22,SEGOVIA,15363.0,10.05
2023-04-22,SEVILLA,35382.0,18.825
2023-04-22,SORIA,24830.0,10.783333333333333
2023-04-22,STA. CRUZ DE TENERIFE,118864.0,16.7
2023-04-22,TARRAGONA,22455.0,16.927272727272726
2023-04-22,TERUEL,32981.0,13.629411764705882
2023-04-22,TOLEDO,17532.0,15.84
2023-04-22,VALENCIA,38966.0,17.44
2023-04-22,VALLADOLID,15417.0,12.3125
2023-04-22,ZAMORA,25656.0,11.100000000000001
2023-04-22,ZARAGOZA,31050.0,16.128571428571426
2023-04-23,A CORUÑA,72702.0,14.788888888888888
2023-04-23,ALBACETE,43670.0,15.741666666666667
2023-04-23,ALICANTE,52239.0,20.5
2023-04-23,ALMERIA,41190.0,19.016666666666666
2023-04-23,ARABA/ALAVA,36183.0,13.2
2023-04-23,ASTURIAS,93770.0,13.424999999999999
2023-04-23,AVILA,34988.0,12.233333333333333
2023-04-23,BADAJOZ,90783.0,16.849999999999998
2023-04-23,BALEARES,15424.0,17.15
2023-04-23,BARCELONA,89829.0,16.273913043478263
2023-04-23,BIZKAIA,34751.0,13.455555555555556
2023-04-23,BURGOS,49103.0,12.924999999999999
2023-04-23,CACERES,112679.0,15.73103448275862
2023-04-23,CADIZ,61417.0,18.613333333333333
2023-04-23,CANTABRIA,82179.0,13.185714285714285
2023-04-23,CASTELLON,34108.0,15.399999999999999
2023-04-23,CEUTA,3832.0,19.8
2023-04-23,CIUDAD REAL,49488.0,16.253846153846155
2023-04-23,CORDOBA,61951.0,17.746666666666666
2023-04-23,CUENCA,47559.0,13.433333333333332
2023-04-23,GIPUZKOA,63121.0,13.45
2023-04-23,GIRONA,82622.0,15.466666666666667
2023-04-23,GRANADA,53502.0,16.76153846153846
2023-04-23,GUADALAJARA,33480.0,12.0125
2023-04-23,HUELVA,49333.0,18.93076923076923
2023-04-23,HUESCA,117617.0,11.28
2023-04-23,ILLES BALEARS,146755.0,17.375675675675677
2023-04-23,JAEN,48733.0,18.008333333333333
2023-04-23,LA RIOJA,31513.0,13.175
2023-04-23,LAS PALMAS,137085.0,18.897058823529413
2023-04-23,LEON,55455.0,12.053846153846154
2023-04-23,LLEIDA,89815.0,11.979166666666666
2023-04-23,LUGO,42793.0,13.363636363636363
2023-04-23,MADRID,86315.0,13.709523809523809
2023-04-23,MALAGA,89525.0,19.895454545454545
2023-04-23,MELILLA,3536.0,20.2
2023-04-23,MURCIA,117361.0,20.379310344827587
2023-04-23,NAVARRA,88310.0,12.622727272727273
2023-04-23,OURENSE,41968.0,13.666666666666666
2023-04-23,PALENCIA,28551.0,11.685714285714285
2023-04-23,PONTEVEDRA,53979.0,14.578571428571427
2023-04-23,SALAMANCA,56554.0,11.799999999999999
2023-04-23,SANTA CRUZ DE TENERIFE,33946.0,18.65
2023-04-23,SEGOVIA,29750.0,11.6625
2023-04-23,SEVILLA,69135.0,19.35625
2023-04-23,SORIA,46311.0,11.383333333333333
2023-04-23,STA. CRUZ DE TENERIFE,229950.0,15.971428571428572
2023-04-23,TARRAGONA,50053.0,17.78181818181818
2023-04-23,TERUEL,70262.0,14.494117647058824
2023-04-23,TOLEDO,30875.0,15.777777777777779
2023-04-23,VALENCIA,90778.0,18.475
2023-04-23,VALLADOLID,35057.0,13.4625
2023-04-23,ZAMORA,51172.0,13.3
2023-04-23,ZARAGOZA,59169.0,16.342857142857145
2023-04-24,A CORUÑA,38082.0,15.561111111111112
2023-04-24,ALBACETE,27146.0,17.808333333333334
2023-04-24,ALICANTE,21819.0,20.099999999999998
2023-04-24,ALMERIA,21835.0,19.75
2023-04-24,ARABA/ALAVA,19632.0,14.544444444444444
2023-04-24,ASTURIAS,47054.0,14.570833333333333
2023-04-24,AVILA,17718.0,14.511111111111111
2023-04-24,BADAJOZ,46070.0,19.3625
2023-04-24,BALEARES,10236.0,18.075
2023-04-24,BARCELONA,43537.0,16.12608695652174
2023-04-24,BIZKAIA,18049.0,14.655555555555557
2023-04-24,BURGOS,27041.0,14.958333333333334
2023-04-24,CACERES,52110.0,18.306896551724137
2023-04-24,CADIZ,31163.0,20.546666666666667
2023-04-24,CANTABRIA,42612.0,14.776190476190477
2023-04-24,CASTELLON,17976.0,16.844444444444445
2023-04-24,CEUTA,2053.0,21.6
2023-04-24,CIUDAD REAL,25680.0,18.615384615384617
2023-04-24,CORDOBA,31652.0,20.366666666666667
2023-04-24,CUENCA,22316.0,15.933333333333332
2023-04-24,GIPUZKOA,30782.0,14.46875
2023-04-24,GIRONA,41007.0,14.614285714285714
2023-04-24,GRANADA,28172.0,17.815384615384616
2023-04-24,GUADALAJARA,14224.0,15.2625
2023-04-24,HUELVA,21380.0,21.275000000000002
2023-04-24,HUESCA,58001.0,12.396666666666667
2023-04-24,ILLES BALEARS,73780.0,18.07837837837838
2023-04-24,JAEN,26337.0,20.883333333333333
2023-04-24,LA RIOJA,17528.0,15.475
2023-04-24,LAS PALMAS,68206.0,19.426470588235293
2023-04-24,LEON,23850.0,13.153846153846153
2023-04-24,LLEIDA,43841.0,12.683333333333332
2023-04-24,LUGO,22148.0,14.327272727272726
2023-04-24,MADRID,38596.0,16.038095238095238
2023-04-24,MALAGA,49973.0,20.704545454545453
2023-04-24,MELILLA,1809.0,20.0
2023-04-24,MURCIA,58888.0,20.29655172413793
2023-04-24,NAVARRA,40818.0,14.090909090909092
2023-04-24,OURENSE,26433.0,14.466666666666667
2023-04-24,PALENCIA,13077.0,13.1
2023-04-24,PONTEVEDRA,27078.0,15.371428571428572
2023-04-24,SALAMANCA,27635.0,13.228571428571428
2023-04-24,SANTA CRUZ DE TENERIFE,15439.0,18.5625
2023-04-24,SEGOVIA,15852.0,13.95
2023-04-24,SEVILLA,30439.0,22.173333333333336
2023-04-24,SORIA,22148.0,14.408333333333333
2023-04-24,STA. CRUZ DE TENERIFE,101249.0,16.617543859649125
2023-04-24,TARRAGONA,21693.0,18.745454545454546
2023-04-24,TERUEL,31466.0,16.16470588235294
2023-04-24,TOLEDO,15729.0,18.244444444444444
2023-04-24,VALENCIA,43143.0,19.15
2023-04-24,VALLADOLID,14164.0,14.8625
2023-04-24,ZAMORA,28823.0,13.561538461538463
2023-04-24,ZARAGOZA,27952.0,17.764285714285712
2023-04-25,A CORUÑA,35574.0,15.427777777777777
2023-04-25,ALBACETE,25982.0,19.808333333333334
2023-04-25,ALICANTE,23321.0,22.099999999999998
2023-04-25,ALMERIA,24969.0,20.73333333333333
2023-04-25,ARABA/ALAVA,17277.0,16.244444444444444
2023-04-25,ASTURIAS,44821.0,16.704166666666666
2023-04-25,AVILA,15827.0,16.155555555555555
2023-04-25,BADAJOZ,47851.0,21.034782608695654
2023-04-25,BALEARES,6468.0,18.175
2023-04-25,BARCELONA,43989.0,17.17391304347826
2023-04-25,BIZKAIA,19121.0,16.955555555555556
2023-04-25,BURGOS,25166.0,15.899999999999999
2023-04-25,CACERES,58152.0,20.148275862068964
2023-04-25,CADIZ,28808.0,21.82
2023-04-25,CANTABRIA,46151.0,16.514285714285716
2023-04-25,CASTELLON,18741.0,18.744444444444444
2023-04-25,CEUTA,1802.0,22.0
2023-04-25,CIUDAD REAL,24928.0,20.63076923076923
2023-04-25,CORDOBA,29091.0,22.266666666666666
2023-04-25,CUENCA,25383.0,17.516666666666666
2023-04-25,GIPUZKOA,30210.0,16.70625
2023-04-25,GIRONA,46221.0,15.657142857142858
2023-04-25,GRANADA,30662.0,19.53076923076923
2023-04-25,GUADALAJARA,15344.0,16.5
2023-04-25,HUELVA,26274.0,23.13076923076923
2023-04-25,HUESCA,59254.0,15.493333333333334
2023-04-25,ILLES BALEARS,69130.0,19.013513513513512
2023-04-25,JAEN,25566.0,22.416666666666668
2023-04-25,LA RIOJA,14568.0,16.8375
2023-04-25,LAS PALMAS,66337.0,20.155882352941177
2023-04-25,LEON,24333.0,15.8
2023-04-25,LLEIDA,43988.0,15.508333333333333
2023-04-25,LUGO,21063.0,15.736363636363636
2023-04-25,MADRID,35107.0,18.134999999999998
2023-04-25,MALAGA,44980.0,21.821739130434782
2023-04-25,MELILLA,2781.0,21.2
2023-04-25,MURCIA,58233.0,22.33448275862069
2023-04-25,NAVARRA,47742.0,16.345454545454547
2023-04-25,OURENSE,22559.0,15.450000000000001
2023-04-25,PALENCIA,14528.0,15.157142857142857
2023-04-25,PONTEVEDRA,26743.0,15.507142857142856
2023-04-25,SALAMANCA,27738.0,15.442857142857141
2023-04-25,SANTA CRUZ DE TENERIFE,16776.0,18.9
2023-04-25,SEGOVIA,15162.0,15.1125
2023-04-25,SEVILLA,33876.0,23.775
2023-04-25,SORIA,25608.0,15.525
2023-04-25,STA. CRUZ DE TENERIFE,107134.0,17.239285714285714
2023-04-25,TARRAGONA,18502.0,20.454545454545453
2023-04-25,TERUEL,31050.0,17.54705882352941
2023-04-25,TOLEDO,16924.0,20.355555555555554
2023-04-25,VALENCIA,41303.0,21.6
2023-04-25,VALLADOLID,13998.0,16.75
2023-04-25,ZAMORA,26342.0,16.6
2023-04-25,ZARAGOZA,28162.0,19.021428571428572
2023-04-26,A CORUÑA,36509.0,17.058823529411764
2023-04-26,ALBACETE,22929.0,20.991666666666667
2023-04-26,ALICANTE,23714.0,21.150000000000002
2023-04-26,ALMERIA,20080.0,22.275000000000002
2023-04-26,ARABA/ALAVA,20842.0,18.533333333333335
2023-04-26,ASTURIAS,48058.0,17.5625
2023-04-26,AVILA,19138.0,17.5
2023-04-26,BADAJOZ,43385.0,22.221739130434784
2023-04-26,BALEARES,6983.0,19.4
2023-04-26,BARCELONA,41316.0,16.21818181818182
2023-04-26,BIZKAIA,17315.0,18.966666666666665
2023-04-26,BURGOS,23279.0,17.283333333333335
2023-04-26,CACERES,61678.0,20.948275862068964
2023-04-26,CADIZ,27145.0,23.42
2023-04-26,CANTABRIA,39450.0,17.642857142857142
2023-04-26,CASTELLON,14543.0,17.055555555555557
2023-04-26,CEUTA,1985.0,23.0
2023-04-26,CIUDAD REAL,25181.0,21.72307692307692
2023-04-26,CORDOBA,28877.0,23.626666666666665
2023-04-26,CUENCA,19578.0,18.708333333333332
2023-04-26,GIPUZKOA,31875.0,18.36875
2023-04-26,GIRONA,37072.0,16.333333333333332
2023-04-26,GRANADA,24635.0,20.95
2023-04-26,GUADALAJARA,17557.0,17.05
2023-04-26,HUELVA,24699.0,24.746153846153845
2023-04-26,HUESCA,59544.0,16.556666666666665
2023-04-26,ILLES BALEARS,75511.0,18.73888888888889
2023-04-26,JAEN,22996.0,23.933333333333334
2023-04-26,LA RIOJA,14925.0,18.6125
2023-04-26,LAS PALMAS,69094.0,20.808823529411764
2023-04-26,LEON,25080.0,16.43846153846154
2023-04-26,LLEIDA,46020.0,16.878260869565217
2023-04-26,LUGO,21369.0,18.427272727272726
2023-04-26,MADRID,38653.0,19.165
2023-04-26,MALAGA,43201.0,23.027272727272727
2023-04-26,MELILLA,2595.0,23.4
2023-04-26,MURCIA,52437.0,22.160714285714285
2023-04-26,NAVARRA,46002.0,18.354545454545455
2023-04-26,OURENSE,25884.0,17.741666666666667
2023-04-26,PALENCIA,14667.0,15.771428571428572
2023-04-26,PONTEVEDRA,26639.0,17.507142857142856
2023-04-26,SALAMANCA,30518.0,16.32857142857143
2023-04-26,SANTA CRUZ DE TENERIFE,18099.0,19.35
2023-04-26,SEGOVIA,17570.0,16.6625
2023-04-26,SEVILLA,30244.0,25.1875
2023-04-26,SORIA,23331.0,15.816666666666668
2023-04-26,STA. CRUZ DE TENERIFE,118315.0,18.264912280701754
2023-04-26,TARRAGONA,22904.0,17.636363636363637
2023-04-26,TERUEL,33501.0,18.370588235294118
2023-04-26,TOLEDO,20371.0,21.03333333333333
2023-04-26,VALENCIA,39700.0,19.405
2023-04-26,VALLADOLID,16090.0,17.225
2023-04-26,ZAMORA,23862.0,16.684615384615384
2023-04-26,ZARAGOZA,26616.0,20.614285714285717
2023-04-27,A CORUÑA,36324.0,17.299999999999997
2023-04-27,ALBACETE,21003.0,21.508333333333336
2023-04-27,ALICANTE,22754.0,19.758333333333333
2023-04-27,ALMERIA,25035.0,21.016666666666666
2023-04-27,ARABA/ALAVA,21080.0,19.12222222222222
2023-04-27,ASTURIAS,45406.0,18.330434782608698
2023-04-27,AVILA,22520.0,20.68
2023-04-27,BADAJOZ,49961.0,25.375
2023-04-27,BALEARES,7638.0,18.166666666666668
2023-04-27,BARCELONA,46746.0,18.063636363636363
2023-04-27,BIZKAIA,19475.0,19.655555555555555
2023-04-27,BURGOS,24457.0,18.866666666666667
2023-04-27,CACERES,56264.0,24.020689655172415
2023-04-27,CADIZ,31906.0,24.173333333333336
2023-04-27,CANTABRIA,41199.0,17.876190476190477
2023-04-27,CASTELLON,19382.0,17.8
2023-04-27,CEUTA,1533.0,19.4
2023-04-27,CIUDAD REAL,25545.0,23.815384615384616
2023-04-27,CORDOBA,31093.0,25.52
2023-04-27,CUENCA,22968.0,20.366666666666667
2023-04-27,GIPUZKOA,34297.0,19.8625
2023-04-27,GIRONA,38698.0,18.604761904761904
2023-04-27,GRANADA,22218.0,21.907692307692308
2023-04-27,GUADALAJARA,14633.0,18.4875
2023-04-27,HUELVA,25625.0,25.075
2023-04-27,HUESCA,58080.0,17.546666666666667
2023-04-27,ILLES BALEARS,74177.0,18.733333333333334
2023-04-27,JAEN,23325.0,25.900000000000002
2023-04-27,LA RIOJA,17259.0,19.925
2023-04-27,LAS PALMAS,70139.0,20.876470588235293
2023-04-27,LEON,22638.0,18.176923076923078
2023-04-27,LLEIDA,51713.0,17.258333333333333
2023-04-27,LUGO,20062.0,19.12727272727273
2023-04-27,MADRID,37918.0,21.080000000000002
2023-04-27,MALAGA,44619.0,21.76521739130435
2023-04-27,MELILLA,1517.0,19.5
2023-04-27,MURCIA,51489.0,21.335714285714285
2023-04-27,NAVARRA,47616.0,19.613636363636363
2023-04-27,OURENSE,25176.0,19.408333333333335
2023-04-27,PALENCIA,14472.0,17.614285714285714
2023-04-27,PONTEVEDRA,29065.0,18.3
2023-04-27,SALAMANCA,29323.0,19.349999999999998
2023-04-27,SANTA CRUZ DE TENERIFE,16314.0,19.5875
2023-04-27,SEGOVIA,14066.0,18.8
2023-04-27,SEVILLA,30570.0,26.475
2023-04-27,SORIA,25075.0,17.775000000000002
2023-04-27,STA. CRUZ DE TENERIFE,112161.0,18.66315789473684
2023-04-27,TARRAGONA,22051.0,18.9
2023-04-27,TERUEL,34246.0,19.400000000000002
2023-04-27,TOLEDO,18287.0,23.333333333333332
2023-04-27,VALENCIA,37214.0,19.405
2023-04-27,VALLADOLID,17923.0,19.8875
2023-04-27,ZAMORA,26960.0,20.115384615384617
2023-04-27,ZARAGOZA,26466.0,21.764285714285712
2023-04-28,A CORUÑA,31736.0,16.505555555555556
2023-04-28,ALBACETE,26539.0,23.03333333333333
2023-04-28,ALICANTE,21685.0,21.158333333333335
2023-04-28,ALMERIA,21849.0,23.075
2023-04-28,ARABA/ALAVA,18062.0,18.788888888888888
2023-04-28,ASTURIAS,49577.0,16.091666666666665
2023-04-28,AVILA,18148.0,20.73
2023-04-28,BADAJOZ,44914.0,25.356521739130436
2023-04-28,BALEARES,6934.0,20.325
2023-04-28,BARCELONA,43786.0,18.860869565217392
2023-04-28,BIZKAIA,18981.0,18.533333333333335
2023-04-28,BURGOS,24815.0,19.4
2023-04-28,CACERES,61026.0,23.944827586206895
2023-04-28,CADIZ,29428.0,24.12142857142857
2023-04-28,CANTABRIA,39952.0,16.01904761904762
2023-04-28,CASTELLON,15825.0,18.77777777777778
2023-04-28,CEUTA,2133.0,21.2
2023-04-28,CIUDAD REAL,24701.0,25.6
2023-04-28,CORDOBA,27063.0,26.42
2023-04-28,CUENCA,25151.0,23.28333333333333
2023-04-28,GIPUZKOA,29037.0,19.475
2023-04-28,GIRONA,44491.0,18.114285714285714
2023-04-28,GRANADA,28810.0,24.053846153846152
2023-04-28,GUADALAJARA,13866.0,20.642857142857142
2023-04-28,HUELVA,26396.0,24.03846153846154
2023-04-28,HUESCA,58365.0,19.009999999999998
2023-04-28,ILLES BALEARS,68179.0,19.755555555555556
2023-04-28,JAEN,24011.0,27.099999999999998
2023-04-28,LA RIOJA,14127.0,20.425
2023-04-28,LAS PALMAS,64931.0,20.655882352941177
2023-04-28,LEON,26985.0,17.692307692307693
2023-04-28,LLEIDA,51183.0,18.55
2023-04-28,LUGO,19245.0,17.354545454545455
2023-04-28,MADRID,39495.0,22.05
2023-04-28,MALAGA,40692.0,23.422727272727272
2023-04-28,MELILLA,1451.0,21.6
2023-04-28,MURCIA,56923.0,22.178571428571427
2023-04-28,NAVARRA,40434.0,20.15909090909091
2023-04-28,OURENSE,22349.0,18.09090909090909
2023-04-28,PALENCIA,15905.0,18.400000000000002
2023-04-28,PONTEVEDRA,27550.0,17.685714285714287
2023-04-28,SALAMANCA,29103.0,19.292857142857144
2023-04-28,SANTA CRUZ DE TENERIFE,12252.0,19.7625
2023-04-28,SEGOVIA,14995.0,20.0375
2023-04-28,SEVILLA,31056.0,26.43125
2023-04-28,SORIA,24752.0,19.275000000000002
2023-04-28,STA. CRUZ DE TENERIFE,120546.0,18.9
2023-04-28,TARRAGONA,22113.0,19.5
2023-04-28,TERUEL,34891.0,21.429411764705883
2023-04-28,TOLEDO,15104.0,25.1125
2023-04-28,VALENCIA,42016.0,19.979999999999997
2023-04-28,VALLADOLID,20344.0,20.01111111111111
2023-04-28,ZAMORA,26862.0,19.246153846153845
2023-04-28,ZARAGOZA,30734.0,22.400000000000002
2023-04-29,A CORUÑA,33720.0,16.205555555555556
2023-04-29,ALBACETE,23566.0,21.933333333333334
2023-04-29,ALICANTE,21163.0,25.891666666666666
2023-04-29,ALMERIA,24034.0,23.108333333333334
2023-04-29,ARABA/ALAVA,17670.0,14.755555555555556
2023-04-29,ASTURIAS,49086.0,16.037499999999998
2023-04-29,AVILA,22304.0,17.86
2023-04-29,BADAJOZ,42313.0,21.94782608695652
2023-04-29,BALEARES,7481.0,22.15
2023-04-29,BARCELONA,40837.0,19.577272727272728
2023-04-29,BIZKAIA,18628.0,15.855555555555554
2023-04-29,BURGOS,30040.0,15.646153846153847
2023-04-29,CACERES,52888.0,21.275862068965516
2023-04-29,CADIZ,29320.0,22.426666666666666
2023-04-29,CANTABRIA,40088.0,15.247619047619047
2023-04-29,CASTELLON,20252.0,20.644444444444446
2023-04-29,CEUTA,2718.0,23.4
2023-04-29,CIUDAD REAL,24871.0,21.684615384615384
2023-04-29,CORDOBA,26424.0,22.56
2023-04-29,CUENCA,20820.0,19.783333333333335
2023-04-29,GIPUZKOA,30441.0,15.51875
2023-04-29,GIRONA,40755.0,19.33809523809524
2023-04-29,GRANADA,30811.0,21.684615384615384
2023-04-29,GUADALAJARA,17172.0,17.0
2023-04-29,HUELVA,27022.0,22.853846153846156
2023-04-29,HUESCA,55850.0,17.783333333333335
2023-04-29,ILLES BALEARS,73641.0,21.994594594594595
2023-04-29,JAEN,21778.0,22.641666666666666
2023-04-29,LA RIOJA,16782.0,16.625
2023-04-29,LAS PALMAS,65368.0,22.74411764705882
2023-04-29,LEON,26725.0,16.115384615384617
2023-04-29,LLEIDA,47019.0,17.958333333333332
2023-04-29,LUGO,20752.0,16.29090909090909
2023-04-29,MADRID,39496.0,19.06
2023-04-29,MALAGA,43404.0,24.83181818181818
2023-04-29,MELILLA,2307.0,24.4
2023-04-29,MURCIA,53772.0,24.841379310344827
2023-04-29,NAVARRA,51101.0,16.46818181818182
2023-04-29,OURENSE,23158.0,16.8
2023-04-29,PALENCIA,16089.0,14.685714285714285
2023-04-29,PONTEVEDRA,27362.0,16.321428571428573
2023-04-29,SALAMANCA,26905.0,16.314285714285713
2023-04-29,SANTA CRUZ DE TENERIFE,13600.0,21.125
2023-04-29,SEGOVIA,14876.0,16.025
2023-04-29,SEVILLA,31303.0,23.59333333333333
2023-04-29,SORIA,20487.0,15.975
2023-04-29,STA. CRUZ DE TENERIFE,114073.0,20.296491228070177
2023-04-29,TARRAGONA,24512.0,20.472727272727273
2023-04-29,TERUEL,34444.0,18.758823529411764
2023-04-29,TOLEDO,16863.0,21.666666666666668
2023-04-29,VALENCIA,39303.0,22.85
2023-04-29,VALLADOLID,17641.0,18.077777777777776
2023-04-29,ZAMORA,27332.0,17.515384615384615
2023-04-29,ZARAGOZA,27618.0,19.885714285714283
2023-04-30,A CORUÑA,37773.0,16.466666666666665
2023-04-30,ALBACETE,26500.0,19.481818181818184
2023-04-30,ALICANTE,19497.0,21.416666666666668
2023-04-30,ALMERIA,20142.0,21.45
2023-04-30,ARABA/ALAVA,15655.0,13.422222222222222
2023-04-30,ASTURIAS,43032.0,15.125
2023-04-30,AVILA,20713.0,15.819999999999999
2023-04-30,BADAJOZ,47476.0,20.73478260869565
2023-04-30,BALEARES,8546.0,18.825
2023-04-30,BARCELONA,49705.0,17.995652173913044
2023-04-30,BIZKAIA,20261.0,15.533333333333335
2023-04-30,BURGOS,30396.0,12.907692307692308
2023-04-30,CACERES,57760.0,20.63103448275862
2023-04-30,CADIZ,30978.0,21.08
2023-04-30,CANTABRIA,38885.0,14.328571428571427
2023-04-30,CASTELLON,14912.0,18.044444444444444
2023-04-30,CEUTA,1900.0,22.6
2023-04-30,CIUDAD REAL,28619.0,20.361538461538462
2023-04-30,CORDOBA,29816.0,21.586666666666666
2023-04-30,CUENCA,24835.0,17.366666666666667
2023-04-30,GIPUZKOA,31916.0,15.1125
2023-04-30,GIRONA,45415.0,17.923809523809524
2023-04-30,GRANADA,27917.0,19.523076923076925
2023-04-30,GUADALAJARA,16607.0,14.725
2023-04-30,HUELVA,28334.0,21.76153846153846
2023-04-30,HUESCA,58092.0,14.836666666666668
2023-04-30,ILLES BALEARS,73688.0,18.86216216216216
2023-04-30,JAEN,23498.0,21.883333333333336
2023-04-30,LA RIOJA,16293.0,13.3375
2023-04-30,LAS PALMAS,76249.0,23.379411764705882
2023-04-30,LEON,22506.0,13.992307692307692
2023-04-30,LLEIDA,48579.0,14.741666666666667
2023-04-30,LUGO,22224.0,15.481818181818182
2023-04-30,MADRID,39781.0,16.845000000000002
2023-04-30,MALAGA,44703.0,22.681818181818183
2023-04-30,MELILLA,1621.0,24.4
2023-04-30,MURCIA,58910.0,22.00689655172414
2023-04-30,NAVARRA,48244.0,14.44090909090909
2023-04-30,OURENSE,20920.0,16.416666666666668
2023-04-30,PALENCIA,13311.0,11.828571428571427
2023-04-30,PONTEVEDRA,30948.0,17.585714285714285
2023-04-30,SALAMANCA,26297.0,15.135714285714286
2023-04-30,SANTA CRUZ DE TENERIFE,15468.0,21.9875
2023-04-30,SEGOVIA,16481.0,12.7125
2023-04-30,SEVILLA,33979.0,22.66875
2023-04-30,SORIA,22176.0,12.024999999999999
2023-04-30,STA. CRUZ DE TENERIFE,118933.0,21.321428571428573
2023-04-30,TARRAGONA,19844.0,20.29090909090909
2023-04-30,TERUEL,35840.0,15.694117647058825
2023-04-30,TOLEDO,18593.0,19.855555555555554
2023-04-30,VALENCIA,40659.0,20.64
2023-04-30,VALLADOLID,15958.0,14.666666666666666
2023-04-30,ZAMORA,23857.0,15.238461538461538
2023-04-30,ZARAGOZA,29505.0,16.821428571428573
2023-05-01,A CORUÑA,35000.0,16.305555555555557
2023-05-01,ALBACETE,21252.0,18.3
2023-05-01,ALICANTE,24909.0,20.833333333333332
2023-05-01,ALMERIA,23776.0,20.825
2023-05-01,ARABA/ALAVA,20697.0,13.122222222222222
2023-05-01,ASTURIAS,46654.0,14.924999999999999
2023-05-01,AVILA,23159.0,15.45
2023-05-01,BADAJOZ,41481.0,22.17391304347826
2023-05-01,BALEARES,10036.0,18.175
2023-05-01,BARCELONA,49226.0,16.391304347826086
2023-05-01,BIZKAIA,22189.0,14.377777777777778
2023-05-01,BURGOS,29089.0,14.053846153846154
2023-05-01,CACERES,54345.0,20.886206896551727
2023-05-01,CADIZ,30074.0,20.7
2023-05-01,CANTABRIA,42521.0,14.233333333333333
2023-05-01,CASTELLON,20146.0,16.555555555555557
2023-05-01,CEUTA,1380.0,20.6
2023-05-01,CIUDAD REAL,25765.0,20.376923076923074
2023-05-01,CORDOBA,29786.0,21.973333333333336
2023-05-01,CUENCA,25139.0,16.724999999999998
2023-05-01,GIPUZKOA,34869.0,13.88125
2023-05-01,GIRONA,38805.0,16.494999999999997
2023-05-01,GRANADA,22810.0,18.466666666666665
2023-05-01,GUADALAJARA,17151.0,14.125
2023-05-01,HUELVA,24514.0,21.76153846153846
2023-05-01,HUESCA,61270.0,13.34
2023-05-01,ILLES BALEARS,78010.0,17.975675675675678
2023-05-01,JAEN,24194.0,21.7
2023-05-01,LA RIOJA,16598.0,14.4625
2023-05-01,LAS PALMAS,66909.0,22.788235294117644
2023-05-01,LEON,25775.0,14.438461538461537
2023-05-01,LLEIDA,41514.0,13.275
2023-05-01,LUGO,23517.0,16.40909090909091
2023-05-01,MADRID,44846.0,16.68
2023-05-01,MALAGA,43988.0,20.95
2023-05-01,MELILLA,2659.0,21.0
2023-05-01,MURCIA,61567.0,21.396551724137932
2023-05-01,NAVARRA,42761.0,13.868181818181819
2023-05-01,OURENSE,19894.0,16.333333333333332
2023-05-01,PALENCIA,13060.0,13.414285714285715
2023-05-01,PONTEVEDRA,26448.0,16.892307692307693
2023-05-01,SALAMANCA,31571.0,15.421428571428573
2023-05-01,SANTA CRUZ DE TENERIFE,15999.0,22.0375
2023-05-01,SEGOVIA,14978.0,13.45
2023-05-01,SEVILLA,36083.0,22.7875
2023-05-01,SORIA,23625.0,12.258333333333333
2023-05-01,STA. CRUZ DE TENERIFE,107657.0,21.414035087719295
2023-05-01,TARRAGONA,21788.0,19.59090909090909
2023-05-01,TERUEL,33172.0,14.529411764705882
2023-05-01,TOLEDO,19157.0,19.27777777777778
2023-05-01,VALENCIA,39725.0,20.095
2023-05-01,VALLADOLID,17887.0,15.833333333333334
2023-05-01,ZAMORA,25691.0,15.846153846153847
2023-05-01,ZARAGOZA,28075.0,16.7
2023-05-02,A CORUÑA,33833.0,18.7
2023-05-02,ALBACETE,24918.0,18.691666666666666
2023-05-02,ALICANTE,26272.0,20.241666666666667
2023-05-02,ALMERIA,20541.0,20.583333333333332
2023-05-02,ARABA/ALAVA,15965.0,14.555555555555555
2023-05-02,ASTURIAS,52071.0,17.133333333333333
2023-05-02,AVILA,18348.0,17.619999999999997
2023-05-02,BADAJOZ,48336.0,23.26521739130435
2023-05-02,BALEARES,10178.0,17.580000000000002
